OrderID,CustomerName,ProductID,ProductName,Quantity,OrderDate,DeliveryStatus,Country,RevenueUSD
ORD-10719,"Martinez, Cole and Smith",CHC-01174,Biscuit Milk Chocolate Coated Nuts,27,2026-03-12,Delivered,Australia,97.47
ORD-10720,"Serrano, Knight and Gomez",CHC-00934,Biscuit Milk Chocolate Wafer Bar,62,2026-02-20,Shipped,Germany,143.84
ORD-10721,Baker-Sanchez,CHC-00391,Lemon Zest White Chocolate Coated Nuts,60,2026-07-09,Processing,Peru,252.0
ORD-10722,Hutchinson Inc,CHC-00274,Classic Sugar-Free Chocolate Wafer Bar,31,2025-11-27,Processing,Indonesia,101.99
ORD-10723,"Gregory, Gutierrez and Morton",CHC-00521,Confectionery Grade Compound Chocolate Pralines,4,2026-07-12,Processing,Canada,6.44
ORD-10724,Conrad and Sons,CHC-00343,Tropical Mix Fruit & Nut Chocolate Wafer Bar,74,2026-04-15,Delivered,Brazil,253.08
ORD-10725,"Thompson, Sharp and Newton",CHC-00869,Sea Salt Caramel Chocolate Truffle Box,10,2026-04-08,Processing,South Africa,29.5
ORD-10726,Hampton Group,CHC-01098,Classic Sugar-Free Chocolate Chips (Baking),28,2026-02-01,Processing,Switzerland,106.4
ORD-10727,"Combs, Ross and Porter",CHC-01306,Classic Milk Chocolate Bar,23,2026-07-07,Delivered,USA,103.27
ORD-10728,Bailey-Lopez,CHC-00579,70% Intense Dark Chocolate Pralines,25,2026-01-05,Shipped,France,83.0
ORD-10729,Schmidt PLC,CHC-00631,Stevia Sweetened Sugar-Free Chocolate Drops,6,2026-05-04,Delivered,Belgium,18.0
ORD-10730,Caldwell-Valenzuela,CHC-00510,Oat Milk Blend Vegan Dark Chocolate Gift Box,64,2026-08-03,Delivered,UAE,408.32
ORD-10731,Lewis Ltd,CHC-01051,85% Extra Bold Dark Chocolate Gift Box,40,2026-05-19,Shipped,USA,245.2
ORD-10732,Middleton Inc,CHC-01356,Sea Salt Milk Chocolate Drops,45,2026-03-21,Processing,Switzerland,102.6
ORD-10733,"Smith, Berry and Young",CHC-01219,Espresso Infused Dark Chocolate Squares,13,2026-06-10,Delivered,UAE,54.34
ORD-10734,Powell-Berry,CHC-00070,70% Intense Dark Chocolate Chips (Baking),29,2026-02-13,Delivered,USA,87.0
ORD-10735,Glover-Frazier,CHC-00182,Lemon Zest White Chocolate Chips (Baking),20,2025-11-25,Delivered,Switzerland,60.8
ORD-10736,Hernandez Ltd,CHC-01483,Gianduja Style Hazelnut Chocolate Squares,58,2025-11-22,Delivered,Cote d'Ivoire,261.0
ORD-10737,Mason LLC,CHC-01437,Almond Crunch Chocolate Pralines,12,2026-04-24,Delivered,Brazil,59.64
ORD-10738,Paul Ltd,CHC-00373,Almond Crunch Chocolate Squares,16,2026-03-05,Pending,Mexico,76.32
ORD-10739,Johns-Anderson,CHC-01147,Confectionery Grade Compound Chocolate Gift Box,30,2026-04-30,Delivered,Ecuador,39.0
ORD-10740,"Hutchinson, Cruz and Kemp",CHC-00770,Stevia Sweetened Sugar-Free Chocolate Squares,40,2026-06-27,Shipped,Germany,136.4
ORD-10741,"Jones, Morrison and Holloway",CHC-00134,Whole Hazelnut Chocolate Pralines,45,2026-06-12,Pending,Peru,136.8
ORD-10742,Lawson-Mckee,CHC-01129,Vanilla Bean White Chocolate Truffle Box,38,2025-11-28,Processing,Australia,87.78
ORD-10743,Davis-Lowe,CHC-00211,Single Origin Dark Chocolate Squares,16,2025-10-15,Delivered,Canada,74.56
ORD-10744,Ward Ltd,CHC-00522,Biscuit Milk Chocolate Chips (Baking),68,2026-07-14,Delivered,Australia,231.2
ORD-10745,"Jones, Roberson and Nguyen",CHC-01412,Organic Single Origin Chocolate Pralines,82,2026-02-14,Delivered,France,518.24
ORD-10746,Ellis and Sons,CHC-00685,Lemon Zest White Chocolate Squares,31,2026-01-06,Delivered,USA,69.13
ORD-10747,Hill-Brown,CHC-00752,Almond Crunch Chocolate Pralines,51,2025-11-23,Delivered,Switzerland,160.14
ORD-10748,Garza-Larson,CHC-01302,Vanilla Bean White Chocolate Chips (Baking),15,2026-08-01,Delivered,Colombia,33.15
ORD-10749,Williams Group,CHC-00407,Organic Raw Cacao Chocolate Truffle Box,40,2025-11-25,Processing,France,144.0
ORD-10750,Webb LLC,CHC-01393,Bakers Classic Compound Chocolate Wafer Bar,19,2026-05-26,Delivered,Indonesia,24.32
ORD-10751,"Mayer, Oconnell and Schmidt",CHC-00006,Stevia Sweetened Sugar-Free Chocolate Filled Bar,25,2026-05-24,Delivered,Switzerland,125.0
ORD-10752,Robinson and Sons,CHC-00922,Classic Milk Chocolate Coated Nuts,36,2026-07-09,Delivered,Switzerland,120.6
ORD-10753,Franco-Stokes,CHC-01273,Sea Salt Milk Chocolate Gift Box,33,2026-06-11,Processing,Indonesia,108.24
ORD-10754,"Marquez, Walker and Thompson",CHC-00998,Confectionery Grade Compound Chocolate Squares,139,2025-11-29,Delivered,Australia,248.81
ORD-10755,"Adams, Brooks and Blevins",CHC-00719,Coconut White Chocolate Truffle Box,105,2026-02-06,Shipped,India,367.5
ORD-10756,Ramsey-Richards,CHC-00280,Tropical Mix Fruit & Nut Chocolate Chips (Baking),9,2025-12-20,Shipped,Netherlands,35.1
ORD-10757,Myers-Blevins,CHC-01001,Sea Salt Caramel Chocolate Pralines,29,2025-12-06,Shipped,Switzerland,126.15
ORD-10758,Perez-Dillon,CHC-00217,Praline Hazelnut Chocolate Truffle Box,47,2026-06-14,Processing,Mexico,230.77
ORD-10759,Brock PLC,CHC-01064,70% Intense Dark Chocolate Squares,7,2025-11-27,Pending,France,42.21
ORD-10760,Barrett-King,CHC-01261,70% Intense Dark Chocolate Chips (Baking),158,2026-01-13,Delivered,USA,848.46
ORD-10761,"Woods, Anderson and Gibson",CHC-01016,Honeycomb Milk Chocolate Pralines,12,2026-06-19,Delivered,Netherlands,24.36
ORD-10762,"Beard, Williamson and Lee",CHC-00993,Espresso Infused Dark Chocolate Coated Nuts,19,2026-04-11,Pending,China,104.69
ORD-10763,"Lee, Powell and Campbell",CHC-00334,Organic Fair-Trade Chocolate Drops,41,2026-01-06,Pending,Switzerland,151.7
ORD-10764,Jones PLC,CHC-01026,Raspberry Swirl White Chocolate Pralines,145,2026-04-09,Delivered,United Kingdom,362.5
ORD-10765,Gonzales and Sons,CHC-00754,Stevia Sweetened Sugar-Free Chocolate Truffle Box,17,2026-02-02,Delivered,Ghana,92.14
ORD-10766,"Paul, Ayala and Harris",CHC-00597,Soft Caramel Core Chocolate Pralines,27,2026-01-25,Shipped,Belgium,71.82
ORD-10767,"Massey, Phillips and Hartman",CHC-00605,Raisin & Almond Fruit & Nut Chocolate Coated Nuts,8,2026-05-21,Delivered,Mexico,34.88
ORD-10768,Mora Ltd,CHC-00324,85% Extra Bold Dark Chocolate Pralines,48,2025-11-10,Processing,Cote d'Ivoire,311.52
ORD-10769,"Ball, Brown and Harris",CHC-01133,Stevia Sweetened Sugar-Free Chocolate Drops,19,2026-06-19,Shipped,United Kingdom,95.19
ORD-10770,Houston Ltd,CHC-00809,Classic Sugar-Free Chocolate Chips (Baking),47,2026-02-01,Delivered,Japan,187.53
ORD-10771,"Burgess, Medina and Grant",CHC-01442,Salted Butter Caramel Chocolate Bar,93,2025-11-24,Delivered,Ecuador,323.64
ORD-10772,"Martin, Chen and Frey",CHC-01212,Raisin & Almond Fruit & Nut Chocolate Gift Box,9,2026-01-04,Pending,USA,48.87
ORD-10773,Garcia-Stevenson,CHC-00071,85% Extra Bold Dark Chocolate Filled Bar,77,2026-03-24,Delivered,Italy,378.84
ORD-10774,"Kelly, Nolan and Ballard",CHC-00378,Biscuit Milk Chocolate Bar,70,2025-10-12,Pending,Brazil,291.2
ORD-10775,Mejia-Cooper,CHC-00599,Confectionery Grade Compound Chocolate Coated Nuts,73,2025-10-28,Pending,Canada,121.18
ORD-10776,Cox Group,CHC-01360,Cranberry Walnut Fruit & Nut Chocolate Gift Box,61,2026-03-06,Pending,Italy,235.46
ORD-10777,Ewing-Buck,CHC-00911,Berry Burst Ruby Chocolate Filled Bar,24,2025-12-28,Pending,Colombia,186.72
ORD-10778,Alvarez-Short,CHC-00054,Raisin & Almond Fruit & Nut Chocolate Drops,10,2026-01-21,Processing,Canada,29.2
ORD-10779,Horn PLC,CHC-01114,Classic Milk Chocolate Pralines,8,2025-10-14,Delivered,Ecuador,27.04
ORD-10780,"King, Price and Gomez",CHC-01306,Classic Milk Chocolate Bar,20,2026-02-08,Delivered,USA,89.8
ORD-10781,"Smith, Stout and Mckinney",CHC-00317,70% Intense Dark Chocolate Bar,15,2026-05-19,Pending,Brazil,73.65
ORD-10782,"Kim, Oconnor and Cruz",CHC-00422,Biscuit Milk Chocolate Squares,43,2025-11-30,Shipped,France,89.01
ORD-10783,Anderson-Smith,CHC-01187,Classic Milk Chocolate Bar,43,2026-05-03,Pending,Switzerland,145.34
ORD-10784,Luna PLC,CHC-01313,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),30,2025-12-23,Delivered,South Africa,127.2
ORD-10785,Johnson-Li,CHC-01139,Coconut White Chocolate Filled Bar,14,2026-03-19,Delivered,USA,42.28
ORD-10786,Ford Inc,CHC-01329,Sea Salt Milk Chocolate Truffle Box,4,2026-01-29,Delivered,Australia,16.6
ORD-10787,Small PLC,CHC-01196,Tropical Mix Fruit & Nut Chocolate Coated Nuts,58,2025-12-11,Delivered,Switzerland,225.04
ORD-10788,Garrison LLC,CHC-00330,Coconut White Chocolate Coated Nuts,31,2026-07-14,Pending,South Africa,111.91
ORD-10789,"Hansen, Murray and Mack",CHC-00614,Single Origin Dark Chocolate Coated Nuts,30,2026-04-04,Delivered,USA,152.7
ORD-10790,Smith and Sons,CHC-00136,Espresso Infused Dark Chocolate Truffle Box,40,2026-01-09,Processing,United Kingdom,116.4
ORD-10791,Reyes-Garcia,CHC-00691,Berry Burst Ruby Chocolate Chips (Baking),53,2026-04-05,Delivered,UAE,356.16
ORD-10792,"Rich, Duffy and Alexander",CHC-01403,Bakers Classic Compound Chocolate Pralines,17,2026-03-29,Shipped,UAE,34.34
ORD-10793,"Richards, Fields and Mann",CHC-00435,Honeycomb Milk Chocolate Truffle Box,10,2025-12-10,Processing,France,39.3
ORD-10794,Gill-Hudson,CHC-00101,Biscuit Milk Chocolate Gift Box,31,2026-07-07,Pending,Belgium,134.23
ORD-10795,"Brown, Ruiz and Ross",CHC-01159,Biscuit Milk Chocolate Chips (Baking),21,2025-10-25,Processing,Australia,45.36
ORD-10796,"Atkins, Fritz and Love",CHC-00579,70% Intense Dark Chocolate Pralines,35,2026-01-24,Shipped,France,116.2
ORD-10797,Holt-Ruiz,CHC-00247,Oat Milk Blend Vegan Dark Chocolate Bar,14,2026-05-12,Processing,Indonesia,87.36
ORD-10798,Wilson Group,CHC-00214,Sea Salt Milk Chocolate Pralines,32,2026-06-05,Pending,Switzerland,129.28
ORD-10799,"James, Lyons and Marsh",CHC-00444,Organic Single Origin Chocolate Pralines,34,2026-02-19,Delivered,United Kingdom,144.84
ORD-10800,Smith PLC,CHC-00728,Organic Raw Cacao Chocolate Filled Bar,78,2025-11-28,Delivered,Netherlands,478.14
ORD-10801,"Colon, Walters and Harmon",CHC-00029,Praline Hazelnut Chocolate Wafer Bar,12,2026-05-14,Delivered,Colombia,61.68
ORD-10802,Sanchez and Sons,CHC-01460,Sea Salt Caramel Chocolate Gift Box,36,2026-03-20,Pending,Cote d'Ivoire,138.96
ORD-10803,Johnson Inc,CHC-01297,Sea Salt Milk Chocolate Pralines,45,2026-03-16,Processing,Canada,112.95
ORD-10804,Allen-Arias,CHC-01005,85% Extra Bold Dark Chocolate Filled Bar,60,2025-11-25,Delivered,Mexico,249.0
ORD-10805,Rowe Inc,CHC-00557,Honeycomb Milk Chocolate Truffle Box,184,2026-07-10,Delivered,Belgium,592.48
ORD-10806,"Fowler, Calhoun and Baker",CHC-01444,Sea Salt Milk Chocolate Chips (Baking),52,2026-02-26,Delivered,Peru,202.8
ORD-10807,Mcdonald Group,CHC-00546,Raisin & Almond Fruit & Nut Chocolate Chips (Baking),8,2026-02-23,Delivered,France,41.84
ORD-10808,Malone Ltd,CHC-00918,Almond Crunch Chocolate Bar,132,2025-10-16,Delivered,Australia,398.64
ORD-10809,Lopez PLC,CHC-00479,Salted Butter Caramel Chocolate Coated Nuts,85,2026-02-01,Delivered,Japan,362.1
ORD-10810,Gilbert LLC,CHC-01009,85% Extra Bold Dark Chocolate Filled Bar,41,2026-01-03,Shipped,Netherlands,168.92
ORD-10811,Hicks Group,CHC-00362,Whole Hazelnut Chocolate Pralines,3,2026-03-06,Delivered,Germany,16.35
ORD-10812,Jones Inc,CHC-01267,Espresso Infused Dark Chocolate Coated Nuts,22,2026-04-20,Processing,Ghana,100.54
ORD-10813,"Wong, Miller and Hoffman",CHC-00744,Organic Raw Cacao Chocolate Coated Nuts,58,2026-07-08,Pending,Cote d'Ivoire,426.3
ORD-10814,"Wheeler, Lloyd and Jones",CHC-00453,Gianduja Style Hazelnut Chocolate Squares,27,2026-05-24,Delivered,USA,154.71
ORD-10815,Stanley PLC,CHC-01338,Almond Crunch Chocolate Coated Nuts,43,2026-05-26,Delivered,Netherlands,165.98
ORD-10816,Bryant-Lambert,CHC-00653,85% Extra Bold Dark Chocolate Coated Nuts,87,2026-02-28,Pending,Mexico,333.21
ORD-10817,"Mcgee, Johnson and Gallegos",CHC-00116,Almond Crunch Chocolate Bar,14,2025-11-01,Delivered,Italy,76.16
ORD-10818,Clark-Erickson,CHC-00393,Raisin & Almond Fruit & Nut Chocolate Gift Box,32,2026-07-19,Delivered,France,103.04
ORD-10819,"Clark, Patterson and Rodriguez",CHC-00453,Gianduja Style Hazelnut Chocolate Squares,72,2025-11-29,Delivered,USA,412.56
ORD-10820,Payne LLC,CHC-00283,70% Intense Dark Chocolate Coated Nuts,22,2026-01-01,Pending,Switzerland,63.58
ORD-10821,"Davis, Cross and Atkinson",CHC-00604,Roasted Almond Chocolate Chips (Baking),51,2026-04-07,Pending,Switzerland,181.05
ORD-10822,Davis LLC,CHC-01146,Tropical Mix Fruit & Nut Chocolate Chips (Baking),20,2025-11-04,Delivered,Ecuador,93.6
ORD-10823,Parker-Phillips,CHC-00016,Classic Milk Chocolate Coated Nuts,26,2026-03-20,Pending,Netherlands,71.24
ORD-10824,Obrien-Irwin,CHC-00011,Biscuit Milk Chocolate Bar,133,2026-04-11,Delivered,France,388.36
ORD-10825,Smith Inc,CHC-00404,Vanilla Bean White Chocolate Squares,273,2026-02-08,Pending,Switzerland,1023.75
ORD-10826,Wilson Ltd,CHC-01337,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,75,2025-12-17,Delivered,France,345.75
ORD-10827,"Lewis, Cruz and Terrell",CHC-00913,Bakers Classic Compound Chocolate Coated Nuts,15,2026-06-16,Shipped,Japan,26.1
ORD-10828,"Andrews, Clark and Blake",CHC-01022,85% Extra Bold Dark Chocolate Truffle Box,14,2025-12-11,Pending,Japan,64.96
ORD-10829,Durham Inc,CHC-00345,Honeycomb Milk Chocolate Squares,28,2025-11-07,Delivered,Belgium,78.4
ORD-10830,"Daniel, Santiago and Taylor",CHC-00057,85% Extra Bold Dark Chocolate Filled Bar,40,2026-03-01,Pending,India,222.4
ORD-10831,Owen-Brown,CHC-00107,85% Extra Bold Dark Chocolate Coated Nuts,28,2025-12-04,Shipped,Mexico,154.28
ORD-10832,"Bender, Alexander and Mccarthy",CHC-00687,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),22,2026-07-12,Processing,Italy,121.88
ORD-10833,French-Mathis,CHC-01338,Almond Crunch Chocolate Coated Nuts,34,2026-02-23,Shipped,Netherlands,131.24
ORD-10834,Nguyen Inc,CHC-00404,Vanilla Bean White Chocolate Squares,9,2025-12-30,Pending,Switzerland,33.75
ORD-10835,Ramos Ltd,CHC-00589,Praline Hazelnut Chocolate Coated Nuts,15,2026-02-26,Delivered,Switzerland,55.8
ORD-10836,"Randolph, Farmer and Copeland",CHC-00306,Organic Single Origin Chocolate Filled Bar,76,2025-12-25,Delivered,Germany,359.48
ORD-10837,Hill-Wright,CHC-00344,Espresso Infused Dark Chocolate Squares,91,2026-04-08,Delivered,United Kingdom,507.78
ORD-10838,Medina-Peterson,CHC-00596,Sea Salt Caramel Chocolate Filled Bar,53,2026-05-01,Processing,UAE,134.62
ORD-10839,"Mercado, Mccall and Murphy",CHC-00533,Gianduja Style Hazelnut Chocolate Pralines,28,2026-02-13,Pending,USA,128.8
ORD-10840,Wu Inc,CHC-01289,Honeycomb Milk Chocolate Squares,18,2026-04-23,Shipped,Ghana,61.56
ORD-10841,"Martin, Johnson and York",CHC-00414,Organic Single Origin Chocolate Pralines,27,2026-06-24,Processing,Ghana,138.78
ORD-10842,Sims-Richardson,CHC-00524,Sea Salt Milk Chocolate Truffle Box,19,2025-10-26,Delivered,Japan,58.71
ORD-10843,"Martinez, Ellis and Lewis",CHC-00953,Sea Salt Caramel Chocolate Bar,7,2026-06-18,Delivered,Germany,25.97
ORD-10844,Santos PLC,CHC-00602,Confectionery Grade Compound Chocolate Truffle Box,29,2026-01-01,Processing,United Kingdom,72.21
ORD-10845,Hurley Group,CHC-00930,Marzipan Style Almond Chocolate Gift Box,23,2026-04-26,Shipped,Ecuador,98.44
ORD-10846,"Norris, Ponce and Davis",CHC-00651,Whole Hazelnut Chocolate Squares,11,2026-06-15,Delivered,Netherlands,43.45
ORD-10847,Robinson Inc,CHC-01196,Tropical Mix Fruit & Nut Chocolate Coated Nuts,17,2026-02-10,Pending,Switzerland,65.96
ORD-10848,"Green, Baldwin and Fritz",CHC-00494,Coconut White Chocolate Chips (Baking),48,2026-07-22,Processing,USA,127.68
ORD-10849,Bishop PLC,CHC-00419,Sea Salt Caramel Chocolate Truffle Box,47,2026-04-08,Delivered,USA,173.9
ORD-10850,"Jackson, Vaughan and Mitchell",CHC-01106,Original Ruby Chocolate Drops,153,2026-01-19,Processing,Canada,1055.7
ORD-10851,Wright-Scott,CHC-01433,Sea Salt Milk Chocolate Chips (Baking),12,2026-02-08,Shipped,Belgium,51.72
ORD-10852,Davis and Sons,CHC-00008,Plant-Based Classic Vegan Dark Chocolate Drops,73,2026-01-03,Shipped,Switzerland,442.38
ORD-10853,"Green, Brandt and Schneider",CHC-00685,Lemon Zest White Chocolate Squares,36,2025-12-22,Delivered,USA,80.28
ORD-10854,"Thomas, Jones and Jones",CHC-01018,Organic Raw Cacao Chocolate Bar,37,2026-02-19,Processing,Cote d'Ivoire,142.08
ORD-10855,Torres-Brown,CHC-00876,Original Ruby Chocolate Coated Nuts,8,2025-12-18,Delivered,India,57.92
ORD-10856,Nichols Inc,CHC-01131,Single Origin Dark Chocolate Pralines,39,2025-10-19,Shipped,China,168.09
ORD-10857,Jones-Grant,CHC-01166,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,9,2025-11-20,Delivered,Peru,35.46
ORD-10858,"Snyder, Montes and Watts",CHC-01379,Sea Salt Milk Chocolate Chips (Baking),25,2026-06-04,Pending,Italy,92.5
ORD-10859,Mccall-Cole,CHC-00276,Oat Milk Blend Vegan Dark Chocolate Coated Nuts,38,2026-07-06,Processing,Canada,129.96
ORD-10860,Scott Group,CHC-00193,Lemon Zest White Chocolate Gift Box,53,2025-11-09,Pending,France,223.13
ORD-10861,Horton-Thompson,CHC-00884,Raisin & Almond Fruit & Nut Chocolate Squares,13,2026-01-22,Delivered,Canada,43.29
ORD-10862,"Humphrey, Callahan and Murray",CHC-00265,Vanilla Bean White Chocolate Squares,31,2025-11-29,Delivered,Indonesia,133.61
ORD-10863,Collier-Johnson,CHC-01332,Raisin & Almond Fruit & Nut Chocolate Gift Box,67,2026-04-20,Processing,USA,232.49
ORD-10864,Rodriguez and Sons,CHC-00182,Lemon Zest White Chocolate Chips (Baking),13,2026-04-27,Processing,Switzerland,39.52
ORD-10865,Lambert-Ramirez,CHC-00478,Value Pack Compound Chocolate Squares,22,2026-05-11,Delivered,Belgium,27.94
ORD-10866,Singleton Inc,CHC-01075,Lemon Zest White Chocolate Filled Bar,14,2025-12-29,Delivered,USA,50.54
ORD-10867,Moore Ltd,CHC-00609,Marzipan Style Almond Chocolate Filled Bar,57,2026-06-15,Delivered,France,297.54
ORD-10868,"Matthews, Stanley and White",CHC-00430,Coconut White Chocolate Wafer Bar,108,2025-10-12,Pending,France,230.04
ORD-10869,Olson Inc,CHC-00187,Roasted Almond Chocolate Drops,23,2026-07-18,Pending,Mexico,95.45
ORD-10870,King-Davis,CHC-01163,Espresso Infused Dark Chocolate Drops,107,2025-12-07,Shipped,Netherlands,555.33
ORD-10871,"Walker, Brown and Smith",CHC-00926,70% Intense Dark Chocolate Bar,40,2026-07-23,Processing,UAE,144.0
ORD-10872,Boyle LLC,CHC-01312,Citrus Ruby Chocolate Squares,17,2026-06-18,Delivered,South Africa,113.56
ORD-10873,Daniels-Thompson,CHC-00171,Honeycomb Milk Chocolate Drops,71,2026-08-03,Delivered,India,216.55
ORD-10874,French-King,CHC-01157,Single Origin Dark Chocolate Drops,42,2025-10-09,Delivered,Colombia,169.26
ORD-10875,Martin-Alvarado,CHC-01481,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,36,2025-11-27,Processing,Colombia,122.4
ORD-10876,Blankenship and Sons,CHC-00501,70% Intense Dark Chocolate Bar,9,2026-03-01,Shipped,France,36.72
ORD-10877,Hodges-Randolph,CHC-00001,Berry Burst Ruby Chocolate Pralines,33,2026-05-11,Shipped,United Kingdom,136.95
ORD-10878,Walker and Sons,CHC-00431,Salted Butter Caramel Chocolate Coated Nuts,48,2026-03-17,Delivered,Belgium,212.64
ORD-10879,Farmer LLC,CHC-00103,Almond Crunch Chocolate Squares,71,2026-02-17,Shipped,Germany,274.06
ORD-10880,May Group,CHC-00622,Value Pack Compound Chocolate Gift Box,8,2026-04-20,Pending,Cote d'Ivoire,15.92
ORD-10881,Kane-Williams,CHC-01346,Whole Hazelnut Chocolate Truffle Box,37,2026-05-13,Pending,Germany,114.7
ORD-10882,"Bennett, Wood and Campbell",CHC-00179,Coconut White Chocolate Chips (Baking),8,2025-12-06,Pending,Indonesia,28.48
ORD-10883,Gonzales-Wilson,CHC-00459,Diabetic Friendly Sugar-Free Chocolate Gift Box,36,2026-05-04,Delivered,Mexico,148.68
ORD-10884,Peters-Vasquez,CHC-00396,Raspberry Swirl White Chocolate Wafer Bar,17,2026-04-28,Shipped,Netherlands,56.1
ORD-10885,Wilson-Mendoza,CHC-00262,Biscuit Milk Chocolate Drops,131,2025-12-06,Pending,Mexico,585.57
ORD-10886,Browning Group,CHC-00502,Single Origin Dark Chocolate Gift Box,34,2026-06-25,Delivered,Mexico,108.12
ORD-10887,Brown-Lee,CHC-00933,Cranberry Walnut Fruit & Nut Chocolate Wafer Bar,8,2026-06-09,Delivered,Germany,37.6
ORD-10888,Ward-Harrison,CHC-00534,Honeycomb Milk Chocolate Bar,23,2025-11-20,Processing,Belgium,68.77
ORD-10889,Peters-Jones,CHC-01124,Salted Butter Caramel Chocolate Squares,43,2026-07-27,Processing,United Kingdom,193.5
ORD-10890,Webb and Sons,CHC-01060,85% Extra Bold Dark Chocolate Drops,41,2026-05-11,Processing,Australia,229.19
ORD-10891,"Carr, Cooke and Hebert",CHC-01267,Espresso Infused Dark Chocolate Coated Nuts,18,2026-05-01,Delivered,Ghana,82.26
ORD-10892,Rodriguez-Acevedo,CHC-01426,Cranberry Walnut Fruit & Nut Chocolate Gift Box,102,2026-05-03,Processing,South Africa,415.14
ORD-10893,"Brown, Boyd and Dixon",CHC-00878,Almond Crunch Chocolate Bar,123,2026-04-21,Delivered,Germany,501.84
ORD-10894,Lewis-Miller,CHC-01336,Sea Salt Caramel Chocolate Chips (Baking),4,2026-03-03,Delivered,Ghana,14.12
ORD-10895,Mcdonald-Shah,CHC-01492,Bakers Classic Compound Chocolate Filled Bar,25,2026-03-14,Delivered,Ecuador,42.75
ORD-10896,"Anderson, Roman and Welch",CHC-00255,Sea Salt Caramel Chocolate Gift Box,17,2026-02-18,Delivered,Netherlands,68.17
ORD-10897,Harris Ltd,CHC-00846,Sea Salt Milk Chocolate Filled Bar,34,2026-06-06,Delivered,Japan,151.3
ORD-10898,Jones-Warner,CHC-00459,Diabetic Friendly Sugar-Free Chocolate Gift Box,85,2025-11-13,Processing,Mexico,351.05
ORD-10899,Olson-White,CHC-01385,Classic Milk Chocolate Squares,29,2025-12-13,Delivered,Ghana,122.67
ORD-10900,Burton PLC,CHC-01047,Praline Hazelnut Chocolate Squares,26,2026-01-22,Shipped,Colombia,119.86
ORD-10901,Schneider Ltd,CHC-01219,Espresso Infused Dark Chocolate Squares,32,2025-11-17,Shipped,UAE,133.76
ORD-10902,"Johnson, Wong and Barton",CHC-00725,Organic Raw Cacao Chocolate Wafer Bar,24,2026-01-23,Delivered,Mexico,174.48
ORD-10903,"Jacobs, Curtis and Thomas",CHC-00776,70% Intense Dark Chocolate Chips (Baking),42,2026-05-12,Pending,Peru,149.94
