SaleID,Date,ProductID,ProductName,Region,Country,Channel,QuantitySold,UnitPrice,RevenueUSD
SALE-000899,2025-09-06,CHC-00380,Sea Salt Milk Chocolate Wafer Bar,Latin America,Ecuador,Duty-Free,143,2.79,398.97
SALE-000900,2026-03-31,CHC-01256,Sea Salt Caramel Chocolate Pralines,Latin America,Peru,Duty-Free,4,2.87,11.48
SALE-000901,2025-09-04,CHC-00362,Whole Hazelnut Chocolate Pralines,Europe,Germany,Direct-to-Consumer,23,5.45,125.35
SALE-000902,2026-02-20,CHC-01258,Marzipan Style Almond Chocolate Squares,Latin America,Ecuador,Wholesale Distributor,19,5.25,99.75
SALE-000903,2026-06-08,CHC-01253,Citrus Ruby Chocolate Coated Nuts,Asia Pacific,China,Duty-Free,20,6.11,122.2
SALE-000904,2026-05-27,CHC-01318,Vanilla Bean White Chocolate Wafer Bar,North America,Mexico,Direct-to-Consumer,19,4.29,81.51
SALE-000905,2026-05-03,CHC-01205,Berry Burst Ruby Chocolate Squares,Europe,Netherlands,Wholesale Distributor,5,4.45,22.25
SALE-000906,2025-10-30,CHC-01380,Whole Hazelnut Chocolate Wafer Bar,Europe,Italy,Direct-to-Consumer,141,4.22,595.02
SALE-000907,2026-02-21,CHC-00210,Diabetic Friendly Sugar-Free Chocolate Squares,Asia Pacific,Australia,Duty-Free,6,3.49,20.94
SALE-000908,2025-12-03,CHC-00307,Bakers Classic Compound Chocolate Wafer Bar,Europe,Belgium,Direct-to-Consumer,50,1.26,63.0
SALE-000909,2026-06-07,CHC-00949,Tropical Mix Fruit & Nut Chocolate Squares,Europe,Belgium,Wholesale Distributor,66,4.38,289.08
SALE-000910,2026-07-14,CHC-01198,85% Extra Bold Dark Chocolate Filled Bar,North America,Mexico,E-Commerce,16,3.84,61.44
SALE-000911,2026-01-28,CHC-00784,Roasted Almond Chocolate Gift Box,Asia Pacific,India,Duty-Free,17,3.29,55.93
SALE-000912,2025-11-16,CHC-00028,Raspberry Swirl White Chocolate Gift Box,Europe,France,Retail Store,20,2.57,51.4
SALE-000913,2026-03-29,CHC-01326,Coconut White Chocolate Wafer Bar,North America,Mexico,Duty-Free,7,4.23,29.61
SALE-000914,2026-01-18,CHC-00980,Almond Crunch Chocolate Truffle Box,Europe,France,Duty-Free,43,4.2,180.6
SALE-000915,2026-02-13,CHC-01146,Tropical Mix Fruit & Nut Chocolate Chips (Baking),Latin America,Ecuador,Retail Store,10,4.68,46.8
SALE-000916,2025-12-31,CHC-00244,Organic Raw Cacao Chocolate Gift Box,Europe,Belgium,Wholesale Distributor,27,5.02,135.54
SALE-000917,2025-08-20,CHC-00040,Confectionery Grade Compound Chocolate Coated Nuts,Europe,Germany,Direct-to-Consumer,23,2.32,53.36
SALE-000918,2026-05-17,CHC-00577,Tropical Mix Fruit & Nut Chocolate Bar,Europe,Germany,E-Commerce,18,3.57,64.26
SALE-000919,2025-11-23,CHC-01072,Raspberry Swirl White Chocolate Gift Box,Europe,Belgium,E-Commerce,3,3.51,10.53
SALE-000920,2025-11-17,CHC-01451,Tropical Mix Fruit & Nut Chocolate Squares,Asia Pacific,Indonesia,Retail Store,42,4.85,203.7
SALE-000921,2025-12-04,CHC-00228,Raspberry Swirl White Chocolate Drops,Europe,Switzerland,Direct-to-Consumer,47,4.46,209.62
SALE-000922,2025-08-08,CHC-00075,Salted Butter Caramel Chocolate Gift Box,Europe,Germany,Duty-Free,88,4.15,365.2
SALE-000923,2026-07-29,CHC-00443,Tropical Mix Fruit & Nut Chocolate Gift Box,North America,USA,Duty-Free,29,4.48,129.92
SALE-000924,2025-08-11,CHC-00255,Sea Salt Caramel Chocolate Gift Box,Europe,Netherlands,E-Commerce,12,4.01,48.12
SALE-000925,2026-05-06,CHC-00702,Gianduja Style Hazelnut Chocolate Drops,Europe,France,Duty-Free,9,4.68,42.12
SALE-000926,2026-06-30,CHC-01147,Confectionery Grade Compound Chocolate Gift Box,Latin America,Ecuador,E-Commerce,17,1.3,22.1
SALE-000927,2026-07-05,CHC-00801,Biscuit Milk Chocolate Bar,Europe,Belgium,E-Commerce,4,2.03,8.12
SALE-000928,2025-09-27,CHC-00981,Classic Milk Chocolate Truffle Box,Europe,Switzerland,Duty-Free,43,4.49,193.07
SALE-000929,2026-05-02,CHC-00657,Coconut White Chocolate Filled Bar,Europe,Netherlands,Direct-to-Consumer,39,4.46,173.94
SALE-000930,2026-05-21,CHC-01382,Almond Crunch Chocolate Drops,Europe,France,Wholesale Distributor,27,4.68,126.36
SALE-000931,2026-06-08,CHC-01259,Classic Milk Chocolate Drops,North America,Mexico,Wholesale Distributor,41,3.78,154.98
SALE-000932,2026-03-17,CHC-00876,Original Ruby Chocolate Coated Nuts,Asia Pacific,India,Direct-to-Consumer,22,7.24,159.28
SALE-000933,2025-10-13,CHC-00760,Raspberry Swirl White Chocolate Bar,Latin America,Peru,Direct-to-Consumer,47,2.9,136.3
SALE-000934,2026-05-10,CHC-00769,Roasted Almond Chocolate Pralines,Asia Pacific,Japan,Duty-Free,36,3.57,128.52
SALE-000935,2026-01-13,CHC-00260,Honeycomb Milk Chocolate Drops,North America,Canada,Wholesale Distributor,18,3.69,66.42
SALE-000936,2026-04-10,CHC-00839,Cranberry Walnut Fruit & Nut Chocolate Bar,Middle East & Africa,Cote d'Ivoire,Retail Store,23,5.24,120.52
SALE-000937,2026-01-25,CHC-01229,Salted Butter Caramel Chocolate Filled Bar,Europe,Belgium,Direct-to-Consumer,9,4.81,43.29
SALE-000938,2026-04-09,CHC-00129,70% Intense Dark Chocolate Truffle Box,Europe,Belgium,Duty-Free,64,5.27,337.28
SALE-000939,2025-11-06,CHC-01118,Single Origin Dark Chocolate Pralines,Europe,Switzerland,E-Commerce,109,3.28,357.52
SALE-000940,2026-01-17,CHC-00296,Single Origin Dark Chocolate Filled Bar,Europe,France,Duty-Free,26,4.63,120.38
SALE-000941,2026-03-16,CHC-01327,Sea Salt Milk Chocolate Drops,Middle East & Africa,UAE,E-Commerce,10,2.58,25.8
SALE-000942,2026-07-21,CHC-00963,Honeycomb Milk Chocolate Truffle Box,Asia Pacific,India,E-Commerce,20,2.43,48.6
SALE-000943,2026-02-12,CHC-01451,Tropical Mix Fruit & Nut Chocolate Squares,Asia Pacific,Indonesia,Duty-Free,13,4.85,63.05
SALE-000944,2026-04-09,CHC-01187,Classic Milk Chocolate Bar,Europe,Switzerland,E-Commerce,27,3.38,91.26
SALE-000945,2026-01-13,CHC-00261,Coconut Sugar Vegan Dark Chocolate Coated Nuts,Europe,Switzerland,Direct-to-Consumer,56,5.45,305.2
SALE-000946,2026-05-27,CHC-00846,Sea Salt Milk Chocolate Filled Bar,Asia Pacific,Japan,Retail Store,18,4.45,80.1
SALE-000947,2026-07-18,CHC-00774,Original Ruby Chocolate Coated Nuts,Europe,Netherlands,Duty-Free,19,4.09,77.71
SALE-000948,2025-09-28,CHC-00481,Honeycomb Milk Chocolate Pralines,Middle East & Africa,South Africa,Duty-Free,25,2.68,67.0
SALE-000949,2026-07-29,CHC-00328,Vanilla Bean White Chocolate Chips (Baking),Europe,Belgium,E-Commerce,55,3.61,198.55
SALE-000950,2025-10-08,CHC-01214,Stevia Sweetened Sugar-Free Chocolate Gift Box,Asia Pacific,Australia,Direct-to-Consumer,11,5.68,62.48
SALE-000951,2025-11-30,CHC-01241,Vanilla Bean White Chocolate Pralines,Latin America,Peru,Wholesale Distributor,37,4.05,149.85
SALE-000952,2025-08-05,CHC-00681,Coconut White Chocolate Squares,North America,USA,Wholesale Distributor,26,2.33,60.58
SALE-000953,2026-03-24,CHC-01107,Gianduja Style Hazelnut Chocolate Drops,Europe,Switzerland,E-Commerce,37,5.04,186.48
SALE-000954,2026-03-18,CHC-00274,Classic Sugar-Free Chocolate Wafer Bar,Asia Pacific,Indonesia,E-Commerce,166,3.29,546.14
SALE-000955,2025-10-20,CHC-00265,Vanilla Bean White Chocolate Squares,Asia Pacific,Indonesia,Retail Store,88,4.31,379.28
SALE-000956,2026-02-27,CHC-01448,Sea Salt Caramel Chocolate Chips (Baking),Europe,Belgium,E-Commerce,27,3.04,82.08
SALE-000957,2026-07-19,CHC-00369,Sea Salt Milk Chocolate Filled Bar,North America,USA,Retail Store,65,4.37,284.05
SALE-000958,2026-05-31,CHC-01406,Oat Milk Blend Vegan Dark Chocolate Truffle Box,Asia Pacific,Australia,Wholesale Distributor,9,5.26,47.34
SALE-000959,2026-04-09,CHC-00898,Single Origin Dark Chocolate Coated Nuts,Europe,Italy,Direct-to-Consumer,77,5.78,445.06
SALE-000960,2026-07-18,CHC-00687,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),Europe,Italy,Retail Store,138,5.54,764.52
SALE-000961,2025-11-13,CHC-00488,Stevia Sweetened Sugar-Free Chocolate Gift Box,Asia Pacific,China,Duty-Free,5,3.24,16.2
SALE-000962,2025-11-25,CHC-00273,Salted Butter Caramel Chocolate Bar,Europe,Belgium,Wholesale Distributor,27,4.89,132.03
SALE-000963,2025-12-23,CHC-00005,Roasted Almond Chocolate Wafer Bar,Europe,United Kingdom,E-Commerce,23,3.74,86.02
SALE-000964,2025-10-28,CHC-01089,Sea Salt Caramel Chocolate Filled Bar,Middle East & Africa,South Africa,Wholesale Distributor,50,4.97,248.5
SALE-000965,2026-03-23,CHC-00935,Organic Raw Cacao Chocolate Wafer Bar,Europe,Belgium,Retail Store,49,6.5,318.5
SALE-000966,2026-06-25,CHC-01422,Confectionery Grade Compound Chocolate Drops,Europe,United Kingdom,Wholesale Distributor,19,1.42,26.98
SALE-000967,2026-01-27,CHC-00701,Original Ruby Chocolate Drops,Europe,Germany,Wholesale Distributor,30,4.74,142.2
SALE-000968,2026-02-07,CHC-00273,Salted Butter Caramel Chocolate Bar,Europe,Belgium,Duty-Free,13,4.89,63.57
SALE-000969,2026-03-13,CHC-01222,Soft Caramel Core Chocolate Chips (Baking),Middle East & Africa,UAE,E-Commerce,73,4.89,356.97
SALE-000970,2025-10-29,CHC-00090,Value Pack Compound Chocolate Coated Nuts,Europe,Switzerland,Direct-to-Consumer,22,1.86,40.92
SALE-000971,2025-11-15,CHC-00010,70% Intense Dark Chocolate Gift Box,Europe,Belgium,Direct-to-Consumer,36,3.29,118.44
SALE-000972,2025-12-31,CHC-00793,Coconut White Chocolate Drops,Latin America,Colombia,Retail Store,13,4.44,57.72
SALE-000973,2026-04-09,CHC-01014,Organic Raw Cacao Chocolate Chips (Baking),Europe,Netherlands,E-Commerce,15,5.47,82.05
SALE-000974,2026-04-06,CHC-00374,Biscuit Milk Chocolate Bar,North America,Canada,Retail Store,84,2.44,204.96
SALE-000975,2026-01-18,CHC-01358,Marzipan Style Almond Chocolate Truffle Box,Europe,Germany,Direct-to-Consumer,33,4.76,157.08
SALE-000976,2025-09-01,CHC-00936,Raspberry Swirl White Chocolate Drops,Europe,France,Direct-to-Consumer,8,3.2,25.6
SALE-000977,2026-01-15,CHC-01494,Cranberry Walnut Fruit & Nut Chocolate Pralines,Europe,Belgium,Wholesale Distributor,16,5.46,87.36
SALE-000978,2026-01-13,CHC-01343,Gianduja Style Hazelnut Chocolate Drops,Europe,Switzerland,Wholesale Distributor,29,5.6,162.4
SALE-000979,2026-05-10,CHC-01292,Value Pack Compound Chocolate Bar,Asia Pacific,India,Duty-Free,89,1.82,161.98
SALE-000980,2025-10-23,CHC-01165,Vanilla Bean White Chocolate Chips (Baking),Europe,Switzerland,Retail Store,29,2.46,71.34
SALE-000981,2026-03-30,CHC-00101,Biscuit Milk Chocolate Gift Box,Europe,Belgium,Direct-to-Consumer,19,4.33,82.27
SALE-000982,2025-11-22,CHC-00283,70% Intense Dark Chocolate Coated Nuts,Europe,Switzerland,Duty-Free,8,2.89,23.12
SALE-000983,2025-11-19,CHC-00142,Almond Crunch Chocolate Drops,Middle East & Africa,Cote d'Ivoire,Retail Store,6,3.47,20.82
SALE-000984,2025-10-22,CHC-00950,Whole Hazelnut Chocolate Wafer Bar,Asia Pacific,Australia,Direct-to-Consumer,21,5.8,121.8
SALE-000985,2025-09-10,CHC-00329,Honeycomb Milk Chocolate Filled Bar,Europe,Italy,E-Commerce,39,3.19,124.41
SALE-000986,2025-08-08,CHC-01173,Praline Hazelnut Chocolate Gift Box,North America,Mexico,Duty-Free,31,5.73,177.63
SALE-000987,2025-10-13,CHC-00792,Lemon Zest White Chocolate Wafer Bar,Middle East & Africa,Ghana,Retail Store,29,2.4,69.6
SALE-000988,2026-02-03,CHC-00585,Value Pack Compound Chocolate Squares,Middle East & Africa,South Africa,Direct-to-Consumer,81,1.34,108.54
SALE-000989,2026-07-10,CHC-01425,Sea Salt Milk Chocolate Drops,Europe,Switzerland,Retail Store,33,3.46,114.18
SALE-000990,2026-07-13,CHC-01363,Stevia Sweetened Sugar-Free Chocolate Pralines,Asia Pacific,India,Duty-Free,55,3.04,167.2
SALE-000991,2026-06-18,CHC-01100,Coconut White Chocolate Wafer Bar,Latin America,Colombia,Wholesale Distributor,32,3.2,102.4
SALE-000992,2025-11-08,CHC-00735,Raspberry Swirl White Chocolate Squares,Middle East & Africa,Cote d'Ivoire,Duty-Free,68,2.97,201.96
SALE-000993,2026-06-20,CHC-01296,Value Pack Compound Chocolate Chips (Baking),Europe,Belgium,Duty-Free,11,1.42,15.62
SALE-000994,2025-12-16,CHC-00451,85% Extra Bold Dark Chocolate Gift Box,Europe,France,Duty-Free,22,2.53,55.66
SALE-000995,2026-01-26,CHC-00166,Coconut Sugar Vegan Dark Chocolate Squares,Asia Pacific,Japan,Retail Store,138,3.41,470.58
SALE-000996,2026-04-23,CHC-01125,Plant-Based Classic Vegan Dark Chocolate Filled Bar,North America,Canada,Duty-Free,114,4.65,530.1
SALE-000997,2026-04-10,CHC-00767,70% Intense Dark Chocolate Bar,Latin America,Peru,Wholesale Distributor,87,6.24,542.88
SALE-000998,2025-12-08,CHC-01075,Lemon Zest White Chocolate Filled Bar,North America,USA,Direct-to-Consumer,7,3.61,25.27
SALE-000999,2026-07-30,CHC-01338,Almond Crunch Chocolate Coated Nuts,Europe,Netherlands,Duty-Free,12,3.86,46.32
SALE-001000,2026-05-03,CHC-00430,Coconut White Chocolate Wafer Bar,Europe,France,Duty-Free,23,2.13,48.99
SALE-001001,2025-11-02,CHC-00032,Espresso Infused Dark Chocolate Truffle Box,Latin America,Peru,Wholesale Distributor,23,5.34,122.82
SALE-001002,2026-06-14,CHC-00223,Bakers Classic Compound Chocolate Gift Box,Asia Pacific,Australia,Retail Store,20,1.69,33.8
SALE-001003,2025-09-20,CHC-00150,Coconut Sugar Vegan Dark Chocolate Chips (Baking),Middle East & Africa,Cote d'Ivoire,E-Commerce,6,4.37,26.22
SALE-001004,2025-08-24,CHC-00575,Berry Burst Ruby Chocolate Wafer Bar,North America,USA,Retail Store,19,4.44,84.36
SALE-001005,2025-10-08,CHC-00284,Sea Salt Milk Chocolate Truffle Box,Asia Pacific,Japan,Duty-Free,45,2.87,129.15
SALE-001006,2025-08-28,CHC-01404,Lemon Zest White Chocolate Gift Box,Latin America,Peru,Duty-Free,10,4.16,41.6
SALE-001007,2025-12-12,CHC-00835,70% Intense Dark Chocolate Bar,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,108,2.61,281.88
SALE-001008,2025-12-19,CHC-00201,Salted Butter Caramel Chocolate Chips (Baking),Asia Pacific,India,Duty-Free,15,4.69,70.35
SALE-001009,2025-11-23,CHC-01129,Vanilla Bean White Chocolate Truffle Box,Asia Pacific,Australia,Duty-Free,26,2.31,60.06
SALE-001010,2025-10-04,CHC-00567,Roasted Almond Chocolate Squares,Europe,Germany,Wholesale Distributor,54,4.67,252.18
SALE-001011,2026-07-10,CHC-00755,Original Ruby Chocolate Squares,Asia Pacific,Australia,Wholesale Distributor,41,4.87,199.67
SALE-001012,2026-06-03,CHC-00205,Salted Butter Caramel Chocolate Squares,Europe,France,Retail Store,25,2.79,69.75
SALE-001013,2026-07-28,CHC-00498,Original Ruby Chocolate Chips (Baking),Asia Pacific,Indonesia,Direct-to-Consumer,14,6.37,89.18
SALE-001014,2025-11-27,CHC-00120,Oat Milk Blend Vegan Dark Chocolate Gift Box,Europe,France,Duty-Free,208,6.28,1306.24
SALE-001015,2026-06-19,CHC-00045,Organic Single Origin Chocolate Truffle Box,Asia Pacific,China,Retail Store,29,7.02,203.58
SALE-001016,2025-10-31,CHC-00809,Classic Sugar-Free Chocolate Chips (Baking),Asia Pacific,Japan,Duty-Free,36,3.99,143.64
SALE-001017,2026-05-15,CHC-00934,Biscuit Milk Chocolate Wafer Bar,Europe,Germany,Retail Store,56,2.32,129.92
SALE-001018,2025-11-08,CHC-00772,Coconut Sugar Vegan Dark Chocolate Filled Bar,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,44,5.98,263.12
SALE-001019,2026-05-26,CHC-01213,Praline Hazelnut Chocolate Wafer Bar,Europe,Switzerland,Direct-to-Consumer,14,3.96,55.44
SALE-001020,2026-02-18,CHC-00349,70% Intense Dark Chocolate Truffle Box,Europe,Switzerland,E-Commerce,60,3.15,189.0
SALE-001021,2026-08-02,CHC-00011,Biscuit Milk Chocolate Bar,Europe,France,E-Commerce,85,2.92,248.2
SALE-001022,2026-02-16,CHC-00551,Stevia Sweetened Sugar-Free Chocolate Pralines,Middle East & Africa,South Africa,Wholesale Distributor,36,4.31,155.16
SALE-001023,2026-07-26,CHC-01496,Sea Salt Caramel Chocolate Wafer Bar,Middle East & Africa,South Africa,Retail Store,56,3.45,193.2
SALE-001024,2026-08-02,CHC-00312,Honeycomb Milk Chocolate Wafer Bar,Asia Pacific,Australia,Retail Store,17,3.1,52.7
SALE-001025,2025-08-18,CHC-00556,Roasted Almond Chocolate Drops,Europe,Germany,E-Commerce,28,2.95,82.6
SALE-001026,2026-06-29,CHC-00602,Confectionery Grade Compound Chocolate Truffle Box,Europe,United Kingdom,E-Commerce,23,2.49,57.27
SALE-001027,2026-03-27,CHC-01423,Honeycomb Milk Chocolate Gift Box,Asia Pacific,Japan,E-Commerce,13,2.07,26.91
SALE-001028,2026-03-02,CHC-01184,Raspberry Swirl White Chocolate Coated Nuts,Middle East & Africa,UAE,Direct-to-Consumer,41,3.53,144.73
SALE-001029,2026-07-12,CHC-00813,Lemon Zest White Chocolate Filled Bar,Europe,Germany,Retail Store,25,2.42,60.5
SALE-001030,2026-05-13,CHC-00572,Organic Single Origin Chocolate Wafer Bar,Europe,Belgium,Wholesale Distributor,50,5.8,290.0
SALE-001031,2026-06-13,CHC-00404,Vanilla Bean White Chocolate Squares,Europe,Switzerland,E-Commerce,43,3.75,161.25
SALE-001032,2025-09-14,CHC-01330,Praline Hazelnut Chocolate Chips (Baking),North America,USA,Duty-Free,55,3.51,193.05
SALE-001033,2026-06-09,CHC-00892,Diabetic Friendly Sugar-Free Chocolate Wafer Bar,Middle East & Africa,Ghana,Direct-to-Consumer,11,5.12,56.32
SALE-001034,2026-04-03,CHC-00700,Classic Sugar-Free Chocolate Wafer Bar,North America,Mexico,Wholesale Distributor,45,3.31,148.95
SALE-001035,2026-07-19,CHC-01016,Honeycomb Milk Chocolate Pralines,Europe,Netherlands,Duty-Free,75,2.03,152.25
SALE-001036,2026-03-20,CHC-01285,85% Extra Bold Dark Chocolate Wafer Bar,Europe,France,Wholesale Distributor,19,5.44,103.36
SALE-001037,2026-01-05,CHC-00312,Honeycomb Milk Chocolate Wafer Bar,Asia Pacific,Australia,E-Commerce,19,3.1,58.9
SALE-001038,2025-10-01,CHC-00912,Citrus Ruby Chocolate Truffle Box,Europe,France,E-Commerce,47,4.85,227.95
SALE-001039,2026-01-27,CHC-00467,Tropical Mix Fruit & Nut Chocolate Truffle Box,North America,USA,E-Commerce,86,4.31,370.66
SALE-001040,2025-12-21,CHC-01021,Tropical Mix Fruit & Nut Chocolate Squares,Europe,Switzerland,Duty-Free,21,3.96,83.16
SALE-001041,2026-07-25,CHC-01151,Almond Crunch Chocolate Squares,Middle East & Africa,Ghana,Duty-Free,28,5.36,150.08
SALE-001042,2025-12-28,CHC-01296,Value Pack Compound Chocolate Chips (Baking),Europe,Belgium,Duty-Free,32,1.42,45.44
SALE-001043,2025-09-03,CHC-00639,Original Ruby Chocolate Pralines,North America,Canada,Retail Store,25,5.79,144.75
SALE-001044,2025-08-29,CHC-00380,Sea Salt Milk Chocolate Wafer Bar,Latin America,Ecuador,E-Commerce,127,2.79,354.33
SALE-001045,2025-12-05,CHC-00820,Stevia Sweetened Sugar-Free Chocolate Drops,Asia Pacific,Australia,E-Commerce,76,4.74,360.24
SALE-001046,2025-12-01,CHC-00038,Espresso Infused Dark Chocolate Wafer Bar,Europe,Belgium,Wholesale Distributor,47,5.28,248.16
SALE-001047,2026-02-07,CHC-01079,Organic Fair-Trade Chocolate Squares,Asia Pacific,China,Duty-Free,99,6.9,683.1
SALE-001048,2026-05-13,CHC-01366,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),Asia Pacific,Japan,Duty-Free,13,3.96,51.48
SALE-001049,2025-12-07,CHC-01328,Raspberry Swirl White Chocolate Coated Nuts,Middle East & Africa,South Africa,E-Commerce,26,3.31,86.06
SALE-001050,2025-10-28,CHC-00940,Berry Burst Ruby Chocolate Truffle Box,Europe,Netherlands,E-Commerce,27,5.62,151.74
SALE-001051,2026-07-25,CHC-00945,Biscuit Milk Chocolate Chips (Baking),Europe,France,Wholesale Distributor,27,3.84,103.68
SALE-001052,2025-09-01,CHC-01133,Stevia Sweetened Sugar-Free Chocolate Drops,Europe,United Kingdom,E-Commerce,24,5.01,120.24
SALE-001053,2026-03-22,CHC-00674,Espresso Infused Dark Chocolate Filled Bar,Latin America,Colombia,Direct-to-Consumer,27,3.7,99.9
SALE-001054,2026-08-01,CHC-01335,Organic Single Origin Chocolate Wafer Bar,North America,Mexico,Retail Store,38,7.39,280.82
SALE-001055,2025-12-08,CHC-01071,Bakers Classic Compound Chocolate Bar,Asia Pacific,Indonesia,Duty-Free,25,1.97,49.25
SALE-001056,2025-09-18,CHC-00408,Salted Butter Caramel Chocolate Truffle Box,North America,Mexico,Duty-Free,19,3.39,64.41
SALE-001057,2026-06-16,CHC-00468,Organic Fair-Trade Chocolate Bar,Europe,Germany,Wholesale Distributor,16,6.26,100.16
SALE-001058,2026-04-19,CHC-00163,Honeycomb Milk Chocolate Coated Nuts,Europe,Belgium,Duty-Free,61,3.05,186.05
SALE-001059,2026-07-01,CHC-01055,85% Extra Bold Dark Chocolate Pralines,Europe,Switzerland,E-Commerce,66,3.57,235.62
SALE-001060,2025-12-15,CHC-00400,Bakers Classic Compound Chocolate Pralines,Middle East & Africa,South Africa,Direct-to-Consumer,89,2.5,222.5
SALE-001061,2025-12-15,CHC-00566,Honeycomb Milk Chocolate Squares,North America,USA,Duty-Free,11,2.11,23.21
SALE-001062,2026-01-15,CHC-00018,Praline Hazelnut Chocolate Pralines,Middle East & Africa,UAE,Retail Store,24,3.3,79.2
SALE-001063,2026-05-25,CHC-00265,Vanilla Bean White Chocolate Squares,Asia Pacific,Indonesia,Duty-Free,27,4.31,116.37
SALE-001064,2026-03-10,CHC-00085,Classic Milk Chocolate Bar,Latin America,Brazil,Retail Store,92,3.72,342.24
SALE-001065,2026-07-20,CHC-00246,Plant-Based Classic Vegan Dark Chocolate Truffle Box,Europe,France,Wholesale Distributor,17,5.52,93.84
SALE-001066,2026-02-10,CHC-01068,Vanilla Bean White Chocolate Filled Bar,Latin America,Colombia,Direct-to-Consumer,37,3.54,130.98
SALE-001067,2025-09-29,CHC-01168,Sea Salt Caramel Chocolate Drops,North America,USA,Direct-to-Consumer,18,2.79,50.22
SALE-001068,2026-07-13,CHC-00987,Gianduja Style Hazelnut Chocolate Bar,Europe,Germany,Wholesale Distributor,9,4.2,37.8
SALE-001069,2026-05-30,CHC-00907,Roasted Almond Chocolate Squares,Europe,Belgium,Duty-Free,77,3.0,231.0
SALE-001070,2026-04-03,CHC-00596,Sea Salt Caramel Chocolate Filled Bar,Middle East & Africa,UAE,E-Commerce,4,2.54,10.16
SALE-001071,2025-09-23,CHC-00778,Praline Hazelnut Chocolate Drops,Middle East & Africa,Cote d'Ivoire,E-Commerce,26,4.49,116.74
